Accident ID,Location,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause,DayOfWeek,Month,Hour,Cluster
cbba53c7,"Toronto, Canada",-29.180078,-85.542809,Rain,Gravel,4,5,Weather Conditions,6,7,20,1
0070f049,"Mumbai, India",66.898643,160.218227,Hail,Snowy,4,2,Reckless Driving,6,6,14,1
34f167f0,"Berlin, Germany",-59.128041,105.136469,Snow,Gravel,3,2,Mechanical Failure,4,11,23,0
bea72a6e,"Sydney, Australia",-46.822548,-68.232142,Clear,Snowy,5,2,Drunk Driving,2,12,6,1
cdb29e08,"São Paulo, Brazil",13.928835,-25.90351,Snow,Snowy,4,7,Drunk Driving,2,9,14,2
09ee48e7,"Berlin, Germany",-85.854194,-62.238084,Hail,Icy,5,2,Mechanical Failure,1,4,16,1
c11f1195,"Paris, France",42.010446,68.364686,Rain,Under Construction,4,8,Mechanical Failure,6,1,5,2
24a1f734,"London, UK",-83.956382,115.340562,Rain,Gravel,5,5,Distracted Driving,5,3,20,2
928015ff,"Sydney, Australia",-14.742804,-109.914954,Rain,Gravel,3,9,Weather Conditions,4,7,12,2
cdcbfa1c,"Paris, France",48.507184,-179.861472,Hail,Dry,5,0,Weather Conditions,6,12,10,1
eb658fde,"Berlin, Germany",25.258116,-142.872551,Clear,Under Construction,1,0,Speeding,6,12,6,3
e5ea1d8f,"Berlin, Germany",-57.001351,-81.370821,Rain,Under Construction,1,6,Speeding,3,9,16,0
02330c3e,"London, UK",77.513864,136.719455,Rain,Gravel,3,3,Reckless Driving,0,7,19,3
4598f112,"São Paulo, Brazil",-83.132848,-52.637869,Clear,Icy,2,3,Speeding,1,9,14,0
6e6ce3cc,"London, UK",-15.219227,62.404635,Rain,Snowy,1,4,Distracted Driving,6,8,16,0
97cb6ea2,"Sydney, Australia",85.176253,138.29153,Clear,Snowy,3,7,Distracted Driving,2,5,1,3
f15f7751,"New York, USA",23.62017,-95.990655,Hail,Dry,1,5,Mechanical Failure,0,7,7,3
fa4d7ea8,"Beijing, China",-56.452618,88.159354,Snow,Under Construction,1,6,Mechanical Failure,2,7,14,0
a2e8c013,"New York, USA",-83.820832,75.503912,Rain,Wet,3,3,Mechanical Failure,1,1,4,0
f319efab,"Paris, France",-80.829589,-39.135496,Storm,Under Construction,5,0,Speeding,0,5,4,1
fa70dd57,"London, UK",9.133463,158.088927,Storm,Icy,1,9,Drunk Driving,5,7,9,3
4681091f,"Toronto, Canada",-65.637423,133.047535,Clear,Under Construction,3,6,Distracted Driving,6,6,11,0
bad90213,"Berlin, Germany",60.774083,97.359946,Clear,Gravel,4,5,Distracted Driving,4,2,8,1
2da00e11,"São Paulo, Brazil",-65.5433,-92.27822,Storm,Snowy,1,6,Distracted Driving,1,3,17,0
fbb02e03,"Toronto, Canada",-47.48496,-89.874586,Rain,Wet,5,9,Reckless Driving,0,8,4,2
f11fad37,"Beijing, China",-19.880453,5.912017,Storm,Gravel,2,0,Reckless Driving,1,6,6,0
1e26f22b,"London, UK",32.094682,98.105448,Hail,Icy,2,3,Weather Conditions,5,3,4,3
a9de825a,"New York, USA",-48.846816,178.998626,Fog,Dry,2,9,Reckless Driving,4,7,17,0
4b203ffa,"Mumbai, India",-80.209203,92.253779,Fog,Wet,5,10,Mechanical Failure,0,4,23,2
03784d22,"Berlin, Germany",-44.028621,68.728966,Hail,Icy,1,5,Drunk Driving,0,2,20,0
532a3602,"Berlin, Germany",-22.838623,163.379356,Clear,Icy,1,1,Mechanical Failure,1,7,22,0
02990936,"Tokyo, Japan",54.261148,-177.332405,Fog,Under Construction,3,7,Reckless Driving,1,8,15,3
8514f7fb,"Paris, France",-45.160954,-89.730707,Hail,Snowy,2,2,Distracted Driving,6,11,7,0
ac99b7d3,"New York, USA",-48.724115,164.764832,Storm,Gravel,4,10,Distracted Driving,6,7,3,2
05dcc00f,"São Paulo, Brazil",74.905754,-127.037399,Hail,Under Construction,3,0,Reckless Driving,4,7,11,1
a8a288b7,"Paris, France",-2.549518,24.369118,Snow,Gravel,2,2,Reckless Driving,6,9,15,0
e2f208a2,"Berlin, Germany",-68.823257,112.89421,Hail,Snowy,4,5,Distracted Driving,4,10,23,0
cd564002,"Paris, France",66.411921,-179.813505,Clear,Dry,1,0,Mechanical Failure,4,10,15,3
4ee4fa9b,"Beijing, China",38.103924,-87.05081,Rain,Gravel,5,10,Mechanical Failure,2,9,6,2
3d3ccfdd,"Paris, France",70.888974,-115.109435,Rain,Icy,1,3,Weather Conditions,6,8,0,3
84896711,"Berlin, Germany",58.551054,-45.693725,Snow,Under Construction,3,4,Reckless Driving,6,11,22,3
f2f65757,"New York, USA",15.436093,-107.93984,Clear,Wet,4,3,Drunk Driving,2,4,7,1
7a5b96ab,"Berlin, Germany",59.260755,86.968954,Storm,Dry,3,0,Mechanical Failure,2,11,14,1
60b160b2,"Mumbai, India",64.062592,2.371298,Rain,Dry,3,5,Weather Conditions,1,1,10,3
abc68c7b,"Paris, France",68.901258,-149.695367,Storm,Gravel,1,8,Drunk Driving,1,6,16,3
018de586,"Beijing, China",-5.851277,-164.850214,Rain,Gravel,2,4,Reckless Driving,4,1,5,0
9fa6f330,"London, UK",-40.64088,120.411589,Fog,Under Construction,2,3,Drunk Driving,2,12,7,0
208de727,"Berlin, Germany",62.710258,-129.788394,Clear,Gravel,5,9,Distracted Driving,1,10,10,2
888d7319,"New York, USA",-29.990072,178.704031,Rain,Under Construction,1,0,Weather Conditions,4,1,4,0
ffcd6c28,"Berlin, Germany",41.737412,37.635253,Rain,Snowy,4,6,Weather Conditions,6,8,13,2
efe0fa9e,"Sydney, Australia",15.102668,-12.703305,Hail,Gravel,4,6,Distracted Driving,2,12,1,2
025e72e5,"Mumbai, India",-61.622695,175.293976,Fog,Gravel,1,3,Weather Conditions,5,4,6,0
7e81b5ce,"Tokyo, Japan",-1.682458,11.658752,Fog,Snowy,3,7,Distracted Driving,0,6,13,2
c5513ef0,"Beijing, China",34.168795,-1.852331,Storm,Snowy,3,9,Distracted Driving,2,5,0,2
9606df56,"Mumbai, India",40.866975,-156.521664,Hail,Icy,2,1,Reckless Driving,5,7,6,3
5260d799,"Beijing, China",-29.514144,-75.711298,Snow,Gravel,1,1,Distracted Driving,3,2,10,0
6f67ad96,"Sydney, Australia",76.040485,103.809293,Rain,Icy,3,6,Speeding,2,4,5,3
35aa0463,"Berlin, Germany",-23.932638,-66.108646,Hail,Under Construction,5,8,Drunk Driving,3,1,3,2
0f59fff0,"Toronto, Canada",-23.296867,177.306709,Rain,Icy,5,7,Weather Conditions,4,5,4,2
e62f609b,"Mumbai, India",0.815553,-70.549598,Storm,Under Construction,3,10,Speeding,5,9,6,2
cecb9727,"Toronto, Canada",-83.81425,21.879479,Fog,Under Construction,4,10,Drunk Driving,0,7,18,2
810d720a,"Paris, France",-53.459993,119.455568,Snow,Gravel,1,6,Reckless Driving,0,7,19,0
da7da185,"Mumbai, India",-85.335691,121.844372,Rain,Snowy,4,7,Distracted Driving,3,10,20,2
3b156a94,"New York, USA",-9.548419,149.261064,Hail,Dry,5,0,Mechanical Failure,5,2,14,1
3c0b54b7,"Paris, France",16.803588,149.746112,Hail,Gravel,3,3,Mechanical Failure,4,6,2,1
6aa26bcb,"Berlin, Germany",63.4442,-27.072496,Clear,Under Construction,1,8,Speeding,4,3,18,3
9e09a6ff,"São Paulo, Brazil",-4.012925,175.534472,Rain,Under Construction,5,8,Weather Conditions,5,12,9,2
b7711d8c,"London, UK",89.734917,-89.391718,Clear,Gravel,4,2,Mechanical Failure,0,9,22,1
4d78b19f,"New York, USA",-49.159743,92.512321,Rain,Gravel,2,7,Distracted Driving,2,8,13,0
e41641c6,"London, UK",-73.686507,-174.649947,Rain,Under Construction,2,7,Reckless Driving,1,1,15,0
35a81c03,"Paris, France",-20.284587,-29.66202,Clear,Under Construction,3,7,Speeding,5,11,1,2
59bba709,"Paris, France",37.356941,92.848745,Storm,Gravel,2,3,Reckless Driving,0,11,21,3
4f367af5,"Tokyo, Japan",-33.085477,15.0739,Rain,Dry,1,4,Mechanical Failure,2,10,8,0
2a882b86,"Beijing, China",-29.203278,-3.200952,Snow,Dry,4,7,Mechanical Failure,1,11,21,2
98535f66,"Toronto, Canada",-5.545847,52.382997,Clear,Snowy,5,0,Speeding,0,8,2,1
dbc2fc38,"Paris, France",49.348284,-76.488981,Fog,Wet,5,9,Weather Conditions,4,8,4,2
33f69170,"São Paulo, Brazil",-49.528754,143.060452,Rain,Wet,3,6,Reckless Driving,6,6,15,0
b40e0da4,"Sydney, Australia",-86.136914,164.251204,Hail,Gravel,2,7,Distracted Driving,5,6,17,0
9f659f15,"New York, USA",17.746953,27.862319,Clear,Wet,1,2,Weather Conditions,0,11,2,3
0e5bdc6d,"Paris, France",73.940077,116.74021,Storm,Gravel,5,8,Mechanical Failure,4,5,5,2
1b304479,"Tokyo, Japan",-75.254391,57.745671,Storm,Wet,2,9,Reckless Driving,3,12,16,0
bce76493,"São Paulo, Brazil",-12.470742,-163.518675,Hail,Under Construction,1,1,Weather Conditions,1,6,16,0
f05ba197,"Beijing, China",6.452847,78.638697,Storm,Gravel,5,5,Drunk Driving,5,9,5,1
291287ba,"Tokyo, Japan",-36.406458,-87.600694,Hail,Gravel,5,7,Drunk Driving,5,10,23,2
5ebe5e26,"São Paulo, Brazil",73.682064,94.426571,Snow,Wet,4,8,Distracted Driving,3,3,8,2
fe278028,"Beijing, China",20.740647,-11.325444,Storm,Snowy,5,8,Mechanical Failure,0,11,17,2
f379855e,"Paris, France",-10.048736,56.956862,Hail,Under Construction,4,4,Drunk Driving,5,7,15,1
e2e6eeb5,"London, UK",-23.414777,37.774994,Snow,Snowy,2,4,Weather Conditions,2,3,21,0
918f6817,"Mumbai, India",-50.923488,171.420813,Clear,Snowy,3,0,Reckless Driving,0,10,19,1
ef0b6340,"Sydney, Australia",-5.600095,-5.425503,Snow,Icy,5,9,Distracted Driving,3,1,16,2
7659ceb5,"New York, USA",58.618222,112.303799,Rain,Under Construction,1,6,Mechanical Failure,1,8,19,3
2a97dbbf,"London, UK",77.366802,-60.646421,Rain,Dry,3,10,Speeding,6,5,0,3
eca756ca,"Berlin, Germany",-21.693077,-28.388253,Storm,Wet,3,5,Reckless Driving,2,8,18,0
c214fdd1,"Toronto, Canada",32.421582,-2.378246,Clear,Icy,4,10,Distracted Driving,2,8,4,2
d3bcecaf,"São Paulo, Brazil",19.605987,121.5359,Storm,Dry,5,3,Distracted Driving,6,3,21,1
4870b3fd,"Toronto, Canada",-76.725141,-97.766093,Fog,Under Construction,4,8,Mechanical Failure,1,4,1,2
357b08f8,"Mumbai, India",10.426949,89.775976,Fog,Icy,4,4,Drunk Driving,1,12,21,1
f26be6a8,"Paris, France",-27.473908,79.165882,Rain,Wet,2,7,Drunk Driving,4,11,4,0
03689d9a,"Sydney, Australia",17.523646,-8.903642,Fog,Wet,4,8,Drunk Driving,1,7,4,2
09efe413,"Mumbai, India",84.047963,-23.523077,Storm,Icy,5,9,Reckless Driving,1,4,9,2
0bb69a97,"Tokyo, Japan",29.230703,170.438216,Storm,Gravel,3,7,Speeding,0,11,1,3
6389952e,"Berlin, Germany",58.416682,-167.039412,Fog,Dry,3,8,Drunk Driving,2,4,16,3
fdce527b,"Mumbai, India",-12.989498,134.982751,Rain,Wet,4,8,Distracted Driving,4,8,12,2
a3acc838,"Tokyo, Japan",-15.085161,-65.539718,Fog,Under Construction,1,6,Distracted Driving,3,6,14,0
163bd34d,"Mumbai, India",-20.831558,169.178183,Clear,Snowy,5,3,Reckless Driving,4,9,14,1
74ce5712,"Toronto, Canada",70.751077,64.835926,Rain,Dry,2,2,Drunk Driving,2,5,22,3
701f141a,"Toronto, Canada",79.854278,-172.975866,Clear,Wet,1,10,Weather Conditions,1,1,23,3
e9d5e906,"Berlin, Germany",24.863082,24.572148,Storm,Snowy,1,10,Weather Conditions,2,12,20,3
8bb7c794,"São Paulo, Brazil",2.012654,-108.83957,Storm,Under Construction,4,1,Weather Conditions,4,11,15,1
21c7f20e,"London, UK",12.505527,-145.897341,Snow,Dry,4,3,Speeding,6,8,1,1
934e80da,"Berlin, Germany",-41.215941,-160.550584,Hail,Wet,2,1,Distracted Driving,2,8,10,0
37b9c1b8,"Beijing, China",43.851115,23.709545,Fog,Wet,5,5,Distracted Driving,2,6,2,1
2f205d69,"Tokyo, Japan",-68.090638,-137.801526,Snow,Snowy,5,0,Distracted Driving,1,3,4,1
8034b4fd,"New York, USA",-44.779601,6.005089,Storm,Snowy,2,0,Reckless Driving,6,1,21,0
81aa8892,"Tokyo, Japan",32.985906,6.438751,Fog,Under Construction,2,6,Reckless Driving,0,11,23,3
273f22be,"Toronto, Canada",-34.184433,-111.607041,Clear,Under Construction,5,6,Drunk Driving,3,2,5,2
9bfd3f68,"London, UK",-29.108058,-118.055476,Snow,Under Construction,1,10,Drunk Driving,6,11,20,0
51e14e8e,"Sydney, Australia",-56.11515,140.011102,Storm,Under Construction,3,3,Reckless Driving,5,5,13,0
43d4d7d7,"Mumbai, India",-29.969248,-114.143082,Snow,Icy,5,0,Weather Conditions,4,5,9,1
86d693e0,"Beijing, China",-33.160301,166.143124,Fog,Icy,2,8,Drunk Driving,0,11,21,0
3f1b755c,"Beijing, China",-83.496705,71.439044,Clear,Wet,3,7,Speeding,3,11,20,0
7bda3ae1,"Toronto, Canada",53.742726,61.022343,Rain,Snowy,2,7,Weather Conditions,0,2,9,3
7281548c,"Sydney, Australia",-0.348191,167.385157,Hail,Dry,5,4,Drunk Driving,6,11,16,1
e4d70ce8,"Mumbai, India",85.708095,-27.749696,Hail,Dry,4,5,Reckless Driving,4,12,6,3
740f48fc,"New York, USA",-18.038504,38.692544,Storm,Gravel,3,2,Drunk Driving,6,8,20,1
c9b1fee4,"Paris, France",-52.536212,114.066081,Rain,Gravel,5,3,Mechanical Failure,4,12,13,1
72b446e0,"Tokyo, Japan",3.963811,-27.474036,Snow,Wet,2,10,Reckless Driving,2,2,14,2
23fafdd0,"Mumbai, India",5.584194,-161.446871,Rain,Under Construction,1,9,Distracted Driving,3,3,8,3
ec9d9404,"Sydney, Australia",-39.033527,-151.992757,Storm,Wet,5,1,Distracted Driving,4,1,19,1
6370b401,"London, UK",-66.442587,83.896413,Fog,Dry,4,8,Drunk Driving,2,12,0,2
636ebaa1,"London, UK",7.812124,-61.955714,Hail,Under Construction,4,10,Weather Conditions,3,5,0,2
1d8e6c6c,"New York, USA",10.283806,62.375,Clear,Icy,1,1,Weather Conditions,3,12,4,3
438b7a9b,"Beijing, China",34.785051,-157.080235,Fog,Under Construction,4,4,Weather Conditions,3,3,18,1
dd12fe50,"São Paulo, Brazil",50.338887,-69.574364,Snow,Wet,3,10,Distracted Driving,4,4,13,2
b7657c20,"Mumbai, India",-0.473589,-55.227642,Rain,Icy,1,5,Distracted Driving,4,3,5,3
1f8fd7f4,"Berlin, Germany",-87.239822,56.648497,Clear,Icy,4,5,Distracted Driving,0,11,22,0
94419cc8,"Mumbai, India",-28.791983,22.990057,Rain,Wet,2,9,Weather Conditions,0,12,22,0
93f47f1d,"Paris, France",3.569645,24.711403,Storm,Gravel,4,10,Distracted Driving,4,5,23,2
5eb05785,"São Paulo, Brazil",36.226729,-122.366815,Fog,Icy,2,0,Drunk Driving,5,1,16,3
523f8731,"Berlin, Germany",-32.890933,177.67777,Snow,Dry,1,2,Reckless Driving,5,4,3,0
9c982603,"São Paulo, Brazil",-4.177801,65.43268,Snow,Icy,5,1,Weather Conditions,0,12,21,1
4979a665,"São Paulo, Brazil",-38.391011,123.940822,Rain,Dry,2,5,Mechanical Failure,6,5,13,0
3cb9cf80,"Toronto, Canada",59.304565,-178.829186,Rain,Wet,5,2,Speeding,0,2,21,1
5758f831,"Beijing, China",18.934558,-111.026633,Hail,Gravel,4,4,Weather Conditions,2,3,12,1
233ec958,"Beijing, China",-30.922237,27.433568,Rain,Wet,5,8,Speeding,2,3,3,2
7ef24c6b,"Berlin, Germany",83.599957,140.913345,Snow,Wet,3,0,Drunk Driving,1,12,9,1
ce991a38,"Beijing, China",-76.944192,-164.317438,Hail,Gravel,1,9,Weather Conditions,1,8,10,0
d29e3fe1,"Mumbai, India",-42.587688,-143.374371,Fog,Under Construction,5,1,Reckless Driving,1,5,5,1
048f6a2f,"Toronto, Canada",9.216353,-56.390972,Hail,Gravel,3,7,Weather Conditions,1,3,15,2
771e31ab,"São Paulo, Brazil",-30.762747,-110.452845,Snow,Icy,2,10,Drunk Driving,6,4,6,2
e2939f76,"São Paulo, Brazil",80.084466,178.930423,Storm,Icy,4,3,Speeding,6,5,15,1
aa9aa83b,"London, UK",-16.025346,34.417697,Rain,Under Construction,3,1,Speeding,6,3,17,1
46a5bc21,"Toronto, Canada",-59.494366,-14.59751,Clear,Gravel,1,1,Drunk Driving,2,11,6,0
80c69433,"Sydney, Australia",-55.288242,-163.389624,Clear,Under Construction,1,10,Reckless Driving,5,7,6,0
f4573682,"Berlin, Germany",71.226755,-94.040754,Clear,Dry,3,10,Drunk Driving,5,12,6,3
2ba6fa69,"Toronto, Canada",-34.3351,-135.057772,Fog,Wet,4,3,Reckless Driving,6,6,20,1
7428d032,"Paris, France",-28.12529,150.168173,Fog,Gravel,1,4,Weather Conditions,0,10,8,0
f333cc79,"Berlin, Germany",-40.401677,75.501299,Rain,Gravel,1,1,Distracted Driving,4,7,10,0
7d958caf,"Mumbai, India",-11.336411,100.397547,Fog,Gravel,1,7,Mechanical Failure,0,5,23,3
553142ed,"Mumbai, India",-43.887624,-113.180916,Snow,Icy,1,2,Weather Conditions,5,7,6,0
194a102f,"Toronto, Canada",9.138916,147.832568,Storm,Wet,1,5,Speeding,5,10,0,3
a64d943b,"Sydney, Australia",66.428492,26.377645,Rain,Snowy,4,1,Reckless Driving,3,6,0,1
2f934068,"Tokyo, Japan",-12.148081,128.07259,Fog,Gravel,1,5,Drunk Driving,6,12,22,0
d188392e,"Toronto, Canada",-1.089905,-89.242914,Clear,Wet,2,8,Reckless Driving,6,9,21,3
571577a0,"Berlin, Germany",58.721642,33.05778,Snow,Gravel,3,6,Drunk Driving,1,6,6,3
c5d0dbf4,"Sydney, Australia",-17.609549,-23.29014,Storm,Under Construction,4,0,Speeding,4,3,7,1
2103c5bf,"Sydney, Australia",12.077626,106.292459,Clear,Under Construction,3,6,Speeding,2,6,8,3
c9cfec5a,"Beijing, China",61.13292,37.92528,Snow,Icy,1,3,Drunk Driving,5,9,4,3
d9caf8df,"Tokyo, Japan",-32.423793,172.889065,Storm,Under Construction,3,0,Mechanical Failure,4,11,8,1
3780af5c,"London, UK",-68.273016,-17.259975,Clear,Wet,4,8,Reckless Driving,0,8,14,2
da027a33,"Paris, France",-58.118191,99.467598,Fog,Under Construction,4,9,Reckless Driving,6,7,4,2
f9be80d1,"Paris, France",13.233329,27.927049,Storm,Snowy,2,4,Weather Conditions,6,8,3,3
389eb3ef,"Toronto, Canada",-11.012064,89.513163,Rain,Wet,3,3,Drunk Driving,6,6,21,1
b09669b8,"Mumbai, India",26.179989,143.173042,Storm,Wet,4,8,Weather Conditions,5,9,17,2
9c23dd16,"Toronto, Canada",28.29655,84.039949,Fog,Snowy,3,5,Weather Conditions,5,9,9,3
6d9c39a5,"Paris, France",19.977309,-43.4265,Hail,Icy,1,9,Speeding,0,5,4,3
78f11469,"Beijing, China",-53.518422,-47.574816,Rain,Under Construction,3,3,Mechanical Failure,5,9,4,0
a8bf6f29,"Sydney, Australia",-77.14352,-96.120609,Rain,Icy,1,2,Weather Conditions,2,12,9,0
677e1a5a,"London, UK",-22.610474,-6.078664,Fog,Icy,2,6,Speeding,4,7,15,0
36ffc223,"Sydney, Australia",-53.548957,141.360453,Rain,Icy,2,1,Weather Conditions,0,4,2,0
95945c67,"Paris, France",-28.4859,-46.656293,Rain,Wet,5,4,Reckless Driving,4,9,17,1
793729df,"New York, USA",67.427194,-123.289243,Snow,Under Construction,2,2,Distracted Driving,1,6,21,3
303d8f96,"Mumbai, India",-7.582085,-168.15218,Fog,Snowy,4,4,Distracted Driving,3,2,12,1
384485d5,"Tokyo, Japan",42.336861,-115.37794,Clear,Gravel,2,6,Weather Conditions,3,4,11,3
cf7ec480,"Sydney, Australia",85.426366,51.117091,Rain,Snowy,1,1,Mechanical Failure,0,10,11,3
2f6bf47b,"Beijing, China",5.217136,1.42443,Rain,Snowy,4,1,Reckless Driving,0,1,12,1
06883192,"Sydney, Australia",-85.856943,40.24876,Snow,Dry,4,2,Weather Conditions,1,7,0,0
d823777b,"Sydney, Australia",74.320225,-121.826791,Rain,Dry,1,2,Distracted Driving,0,9,3,3
5e1acc62,"London, UK",-10.034653,-40.770805,Hail,Under Construction,5,2,Speeding,6,8,23,1
a209b4e2,"São Paulo, Brazil",-73.855094,77.945323,Clear,Snowy,3,4,Reckless Driving,1,5,5,0
819b41c7,"Beijing, China",28.041792,123.236095,Hail,Gravel,3,10,Reckless Driving,5,3,6,2
190c72dc,"Tokyo, Japan",62.559928,165.761402,Fog,Gravel,4,0,Drunk Driving,4,11,13,1
8b5a441f,"London, UK",38.0451,97.399024,Snow,Icy,2,2,Mechanical Failure,6,3,22,3
b28c7eb7,"Beijing, China",33.241861,-177.122373,Snow,Icy,3,4,Weather Conditions,1,3,4,3
1bed6b15,"Tokyo, Japan",-82.384445,-98.914639,Rain,Dry,2,2,Drunk Driving,0,5,16,0
0aff2f17,"London, UK",-73.667264,159.997192,Rain,Icy,1,6,Mechanical Failure,3,4,21,0
0ca72b2c,"Beijing, China",-27.435298,27.782118,Fog,Snowy,4,4,Speeding,4,1,12,1
e5bc01fd,"Tokyo, Japan",-57.667127,100.124554,Hail,Wet,5,2,Speeding,4,3,12,1
835ce8d5,"London, UK",11.146433,-85.500257,Hail,Icy,2,5,Mechanical Failure,0,10,10,3
e77259a3,"São Paulo, Brazil",75.22857,-174.052548,Hail,Gravel,4,0,Distracted Driving,2,8,22,1
a8f91a2e,"New York, USA",-81.410434,32.032387,Hail,Icy,5,0,Reckless Driving,5,5,6,1
1aed6082,"Beijing, China",-74.210061,-146.67762,Rain,Wet,3,1,Distracted Driving,5,8,17,0
fd2d2da8,"Mumbai, India",-57.819768,-33.051231,Hail,Wet,5,7,Mechanical Failure,1,8,20,2
169c14a9,"New York, USA",-16.756349,23.957155,Rain,Under Construction,5,0,Distracted Driving,4,5,9,1
8176b1a3,"São Paulo, Brazil",-9.681632,33.124137,Clear,Under Construction,2,2,Distracted Driving,6,4,18,0
f2439e66,"New York, USA",14.46555,20.132349,Rain,Dry,1,6,Drunk Driving,4,5,7,3
122396d2,"New York, USA",-39.174436,-137.973116,Fog,Dry,2,4,Mechanical Failure,5,6,23,0
7c3ea827,"New York, USA",-54.443645,-139.565483,Rain,Snowy,4,1,Distracted Driving,5,12,23,1
c3094601,"London, UK",34.045395,141.280345,Fog,Under Construction,1,3,Reckless Driving,6,9,16,3
043cb6b2,"Mumbai, India",-30.823832,95.173694,Hail,Gravel,5,10,Drunk Driving,4,11,0,2
ad420bbe,"São Paulo, Brazil",-84.34132,-18.374035,Clear,Gravel,1,5,Drunk Driving,3,9,7,0
f0eee635,"São Paulo, Brazil",44.057349,63.074776,Clear,Wet,3,0,Drunk Driving,2,8,6,1
7e5b0fed,"Tokyo, Japan",73.231138,-142.337583,Hail,Under Construction,4,8,Reckless Driving,2,6,16,2
835b6e10,"Beijing, China",80.302329,-95.545638,Hail,Under Construction,1,10,Mechanical Failure,4,12,16,3
1c08c185,"Mumbai, India",-15.00255,-119.59583,Fog,Under Construction,3,6,Reckless Driving,1,10,9,2
208cb988,"Toronto, Canada",54.933406,52.97401,Snow,Snowy,3,2,Speeding,0,1,23,1
67018645,"New York, USA",35.195115,162.300148,Storm,Dry,4,7,Speeding,6,10,17,2
59951398,"Toronto, Canada",-79.860665,97.516912,Snow,Wet,1,7,Reckless Driving,1,9,23,0
e5c268d5,"Sydney, Australia",-40.188085,-32.642925,Fog,Icy,5,3,Drunk Driving,5,5,6,1
853cda1f,"Toronto, Canada",22.68892,-148.100966,Snow,Icy,2,2,Weather Conditions,5,7,19,3
bae9016a,"Paris, France",75.597059,-157.846076,Hail,Gravel,5,6,Drunk Driving,2,5,6,2
01a653c4,"Tokyo, Japan",-78.944236,-9.773471,Hail,Wet,4,9,Reckless Driving,4,5,7,2
99e6fbe8,"Sydney, Australia",11.73739,132.744851,Rain,Dry,4,1,Reckless Driving,4,5,16,1
3e871586,"Toronto, Canada",-42.090181,77.40447,Clear,Gravel,2,3,Reckless Driving,1,5,16,0
85829ff5,"Berlin, Germany",-11.978363,29.009633,Hail,Icy,5,4,Drunk Driving,6,12,20,1
6662578e,"New York, USA",-28.192376,-8.530897,Hail,Snowy,3,2,Speeding,4,6,16,1
d9c25ee4,"Berlin, Germany",-19.024357,8.098243,Clear,Dry,3,2,Reckless Driving,4,7,1,1
71ba8abb,"Beijing, China",-13.853064,3.264063,Rain,Snowy,1,9,Speeding,5,2,13,0
fc2c6764,"Sydney, Australia",29.125941,-48.794314,Storm,Under Construction,4,10,Drunk Driving,3,9,5,2
48687a3c,"Beijing, China",-46.150345,-94.055485,Snow,Dry,1,6,Drunk Driving,6,2,22,0
c2b50497,"Sydney, Australia",-7.861328,-106.861411,Storm,Under Construction,1,2,Reckless Driving,1,10,11,0
3eeb2bca,"New York, USA",40.068534,105.43986,Hail,Snowy,4,9,Distracted Driving,2,7,19,2
e2141436,"Mumbai, India",-24.523504,-0.978888,Clear,Icy,5,4,Drunk Driving,6,12,1,1
d750b4d4,"London, UK",-22.987561,31.13404,Snow,Dry,5,1,Drunk Driving,3,8,14,1
d416c1f9,"Berlin, Germany",8.17482,-116.043186,Hail,Snowy,5,7,Mechanical Failure,3,2,21,2
fffb0556,"Berlin, Germany",28.659917,49.019743,Storm,Icy,2,5,Drunk Driving,2,10,9,3
5d48ebc4,"New York, USA",-32.718786,118.56043,Storm,Snowy,5,10,Weather Conditions,5,7,6,2
79772372,"London, UK",-31.095741,-101.89486,Rain,Snowy,5,9,Speeding,4,9,9,2
8148e064,"London, UK",-43.797996,99.565924,Rain,Wet,4,9,Weather Conditions,4,10,18,2
085f21a1,"Toronto, Canada",-64.601309,-80.379843,Snow,Under Construction,5,3,Speeding,0,12,18,1
5ef748b8,"Paris, France",-61.036684,179.265868,Rain,Gravel,1,8,Reckless Driving,3,4,0,0
40a3c80d,"Mumbai, India",-86.20299,-128.886376,Hail,Wet,3,3,Drunk Driving,0,9,21,0
ac75e39f,"London, UK",13.905473,-110.581134,Hail,Gravel,5,5,Reckless Driving,3,2,6,2
16b4a09e,"Tokyo, Japan",-44.555263,110.73838,Hail,Wet,2,4,Drunk Driving,3,5,9,0
031e1376,"Toronto, Canada",87.785237,97.923479,Snow,Wet,2,7,Mechanical Failure,0,10,13,3
893f8675,"New York, USA",35.918113,-103.973675,Fog,Icy,4,8,Speeding,5,6,23,2
8ee99361,"Mumbai, India",-83.844115,-172.601133,Snow,Dry,2,5,Drunk Driving,0,1,7,0
8efac7d3,"Mumbai, India",-83.646736,-121.390597,Fog,Icy,5,2,Mechanical Failure,2,10,22,1
e6aa040f,"Toronto, Canada",-53.343019,168.20632,Hail,Dry,5,8,Distracted Driving,0,2,0,2
e44723d9,"Toronto, Canada",22.334507,124.92168,Clear,Dry,1,0,Speeding,0,3,10,3
102668b5,"Tokyo, Japan",66.692683,-144.738195,Fog,Dry,1,7,Speeding,1,3,14,3
513ec456,"New York, USA",-81.539884,76.320937,Hail,Snowy,2,5,Drunk Driving,2,8,8,0
5ba34461,"Toronto, Canada",87.457338,149.578127,Snow,Dry,2,7,Drunk Driving,2,10,7,3
0b7203c9,"Paris, France",71.009044,-178.592553,Fog,Gravel,3,3,Drunk Driving,1,1,7,3
